# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
105.0; 2.382; -2237.7; -374.6; 2580.5; -2237.7; -332.2; 2262.3; -1502.5; -359.0; 1907.8; -1502.5; -303.8; 1589.5
108.0; 2.490; -2120.3; -506.5; 2594.6; -2120.3; -428.9; 2163.3; -1424.2; -510.7; 1969.2; -1424.2; -407.4; 1537.9
111.0; 2.604; -1990.5; -654.5; 2610.8; -1990.5; -526.4; 2058.9; -1337.6; -680.1; 2038.1; -1337.6; -509.6; 1486.2
114.0; 2.723; -1845.6; -822.3; 2629.3; -1845.6; -623.9; 1948.2; -1241.1; -869.1; 2115.8; -1241.1; -609.5; 1434.7
117.0; 2.847; -1682.8; -1013.6; 2650.1; -1682.8; -719.7; 1830.2; -1132.5; -1080.5; 2203.5; -1132.5; -706.5; 1383.6
120.0; 2.977; -1501.5; -1228.5; 2672.3; -1501.5; -809.4; 1705.7; -1011.6; -1312.9; 2300.6; -1011.6; -798.4; 1334.1
123.0; 3.112; -1307.0; -1458.8; 2694.1; -1307.0; -886.1; 1579.0; -882.0; -1557.1; 2403.1; -882.0; -881.2; 1288.0
126.0; 3.254; -1111.2; -1687.3; 2712.7; -1111.2; -943.4; 1457.7; -751.5; -1796.1; 2503.1; -751.5; -950.9; 1248.1
129.0; 3.403; -929.4; -1892.8; 2726.1; -929.4; -979.2; 1350.1; -630.2; -2010.3; 2592.1; -630.2; -1005.4; 1216.1
132.0; 3.558; -773.4; -2059.8; 2733.3; -773.4; -996.8; 1261.6; -526.2; -2185.7; 2664.2; -526.2; -1045.1; 1192.6
135.0; 3.719; -646.8; -2185.0; 2734.9; -646.8; -1002.5; 1193.0; -441.9; -2318.3; 2718.3; -441.9; -1072.4; 1176.5
138.0; 3.885; -545.2; -2276.2; 2732.2; -545.2; -1001.9; 1140.7; -374.1; -2413.6; 2757.8; -374.1; -1090.5; 1166.3
141.0; 4.055; -460.8; -2343.4; 2726.4; -460.8; -998.8; 1099.9; -317.8; -2480.2; 2787.0; -317.8; -1102.0; 1160.5
144.0; 4.228; -389.1; -2392.5; 2718.4; -389.1; -994.4; 1067.8; -270.0; -2525.3; 2808.7; -270.0; -1109.2; 1158.0
147.0; 4.403; -332.5; -2424.1; 2709.3; -332.5; -989.8; 1044.1; -232.3; -2552.2; 2822.8; -232.3; -1112.8; 1157.7
150.0; 4.580; -295.8; -2439.2; 2700.1; -295.8; -986.1; 1029.5; -207.9; -2561.9; 2828.6; -207.9; -1112.2; 1158.0
153.0; 4.759; -277.2; -2442.2; 2690.9; -277.2; -984.4; 1022.7; -195.5; -2554.5; 2826.7; -195.5; -1106.7; 1158.5
156.0; 4.941; -269.3; -2438.2; 2680.5; -269.3; -985.7; 1021.8; -190.2; -2527.3; 2819.1; -190.2; -1095.3; 1160.4
159.0; 5.125; -22.4; -2396.1; 2626.2; -22.4; -936.0; 967.2; -25.6; -2543.2; 2868.8; -25.6; -1126.8; 1209.9
162.0; 5.312; -22.4; -2344.1; 2563.5; -22.4; -877.5; 905.0; 466.3; -2593.3; 2930.7; 466.3; -1183.7; 1272.2
165.0; 5.501; -22.4; -2351.9; 2572.5; -22.4; -878.2; 905.6; 426.3; -2615.5; 2929.6; 426.3; -1188.5; 1262.6
168.0; 5.692; -22.4; -2359.8; 2584.9; -22.4; -880.0; 908.5; 362.1; -2640.2; 2925.7; 362.1; -1195.5; 1249.2
171.0; 5.885; -22.4; -2300.2; 2542.6; -22.4; -875.5; 915.4; 505.2; -2505.0; 2919.6; 505.2; -1189.6; 1292.4
174.0; 6.079; -22.4; -2103.9; 2391.8; -22.4; -877.6; 956.6; 960.8; -1997.3; 2884.6; 960.8; -1085.2; 1449.4
177.0; 6.272; -22.4; -2066.6; 2388.1; -22.4; -865.3; 964.8; 967.8; -1991.2; 2883.1; 967.8; -1092.8; 1459.7
180.0; 6.463; -22.4; -2099.8; 2427.0; -22.4; -859.6; 956.5; 868.3; -2122.7; 2897.2; 868.3; -1131.9; 1426.6
183.0; 6.651; -22.4; -2080.2; 2434.4; -22.4; -852.2; 959.2; 849.4; -2154.2; 2900.0; 849.4; -1144.0; 1424.8
186.0; 6.836; -22.4; -1991.6; 2406.6; -22.4; -837.2; 975.2; 919.0; -2080.9; 2890.3; 919.0; -1133.0; 1458.9
189.0; 7.016; -22.4; -1844.4; 2351.8; -22.4; -813.3; 1003.9; 1050.6; -1929.5; 2869.3; 1050.6; -1100.4; 1521.4
192.0; 7.191; -22.4; -1665.9; 2283.8; -22.4; -781.4; 1041.5; 1205.6; -1742.5; 2841.1; 1205.6; -1050.2; 1598.8
195.0; 7.361; -22.4; -1482.7; 2214.3; -22.4; -743.3; 1083.1; 1357.0; -1554.4; 2810.6; 1357.0; -989.4; 1679.4
198.0; 7.526; -22.4; -1307.1; 2147.7; -22.4; -700.6; 1125.8; 1496.8; -1377.6; 2780.2; 1496.8; -922.6; 1758.3
201.0; 7.685; -22.4; -1142.8; 2085.1; -22.4; -653.9; 1168.8; 1624.9; -1213.3; 2750.9; 1624.9; -851.7; 1834.6
204.0; 7.838; -22.4; -991.2; 2026.7; -22.4; -603.9; 1211.5; 1741.8; -1061.7; 2722.9; 1741.8; -778.2; 1907.8
207.0; 7.986; -22.4; -852.6; 1972.6; -22.4; -551.5; 1253.4; 1848.1; -922.5; 2696.7; 1848.1; -703.6; 1977.5
210.0; 8.129; -22.4; -726.6; 1922.7; -22.4; -497.2; 1294.2; 1944.6; -795.0; 2672.3; 1944.6; -629.0; 2043.8
213.0; 8.267; -22.4; -611.8; 1876.7; -22.4; -441.5; 1334.1; 2032.6; -677.7; 2649.6; 2032.6; -554.7; 2106.9
216.0; 8.401; -22.4; -506.4; 1833.8; -22.4; -384.3; 1373.2; 2113.7; -569.0; 2628.3; 2113.7; -480.7; 2167.6
219.0; 8.531; -22.4; -408.6; 1793.4; -22.4; -325.4; 1411.8; 2189.0; -466.9; 2608.1; 2189.0; -406.5; 2226.4
222.0; 8.657; -22.4; -317.7; 1755.1; -22.4; -265.0; 1450.0; 2259.4; -370.5; 2588.8; 2259.4; -331.9; 2283.7
225.0; 8.780; -22.4; -234.3; 1719.5; -22.4; -204.3; 1487.5; 2324.5; -280.5; 2570.8; 2324.5; -258.1; 2338.8
228.0; 8.900; -22.4; -161.1; 1687.9; -22.4; -146.2; 1523.1; 2383.0; -199.1; 2555.2; 2383.0; -187.8; 2390.4
231.0; 9.018; -22.4; -99.6; 1661.6; -22.4; -93.6; 1555.7; 2434.0; -128.7; 2543.0; 2434.0; -124.0; 2437.2
234.0; 9.132; -22.4; -40.2; 1636.6; -22.4; -39.1; 1588.0; 2482.2; -63.0; 2531.5; 2482.2; -61.9; 2483.0
237.0; 9.245; -22.4; 46.8; 1602.4; -22.4; 47.8; 1636.3; 2504.0; 23.8; 2504.1; 2504.0; 24.1; 2538.0
240.0; 9.354; -22.4; 239.7; 1531.1; -22.4; 272.7; 1752.9; 2398.7; 203.0; 2407.3; 2398.7; 219.1; 2629.1
243.0; 9.462; -22.4; 452.4; 1432.8; -22.4; 595.1; 1913.1; 2220.2; 447.1; 2264.8; 2220.2; 529.0; 2745.2
246.0; 9.569; -22.7; 649.3; 1481.2; -22.7; 956.3; 2236.2; 766.5; 673.7; 1945.1; 766.5; 901.1; 2700.1
249.0; 9.676; -700.7; 822.9; 1600.9; -700.7; 1286.1; 2588.8; -477.2; 818.4; 1577.1; -477.2; 1269.9; 2565.0
252.0; 9.786; -1365.9; 924.9; 1649.6; -1365.9; 1503.4; 2796.5; -921.2; 895.2; 1343.2; -921.2; 1574.8; 2490.1
255.0; 9.899; -1269.4; 928.9; 1573.0; -1269.4; 1582.2; 2809.2; -856.9; 967.4; 1305.8; -856.9; 1783.4; 2542.1
258.0; 10.015; -1200.8; 937.5; 1523.5; -1200.8; 1643.7; 2807.7; -811.2; 995.1; 1283.8; -811.2; 1882.6; 2568.0
261.0; 10.135; -1150.8; 944.9; 1489.0; -1150.8; 1688.4; 2799.1; -775.8; 1005.1; 1269.7; -775.8; 1929.9; 2579.8
264.0; 10.258; -1110.4; 951.0; 1462.0; -1110.4; 1724.2; 2789.0; -750.9; 1009.2; 1257.9; -750.9; 1957.9; 2584.8
267.0; 10.385; -1078.2; 953.7; 1439.5; -1078.2; 1749.5; 2777.9; -729.5; 1012.2; 1247.6; -729.5; 1979.2; 2586.1
270.0; 10.517; -1030.9; 961.6; 1409.8; -1030.9; 1795.6; 2768.3; -697.9; 1016.7; 1236.7; -697.9; 2010.4; 2595.3
273.0; 10.653; -958.5; 975.6; 1367.6; -958.5; 1873.2; 2761.8; -649.6; 1026.3; 1224.0; -649.6; 2064.8; 2618.1
276.0; 10.794; -867.3; 989.9; 1316.1; -867.3; 1971.3; 2758.1; -588.9; 1041.4; 1209.8; -588.9; 2143.1; 2651.8
279.0; 10.940; -769.2; 1000.0; 1261.6; -769.2; 2073.6; 2755.7; -523.4; 1059.4; 1195.9; -523.4; 2233.8; 2689.9
282.0; 11.091; -675.6; 1004.7; 1210.7; -675.6; 2165.7; 2753.0; -461.1; 1076.5; 1183.5; -461.1; 2322.5; 2725.8
285.0; 11.250; -592.8; 1004.8; 1166.6; -592.8; 2241.5; 2749.0; -405.9; 1090.6; 1173.6; -405.9; 2399.1; 2756.0
288.0; 11.415; -520.9; 1002.5; 1129.7; -520.9; 2301.9; 2743.4; -357.9; 1101.0; 1166.3; -357.9; 2459.7; 2780.0
291.0; 11.586; -456.6; 999.1; 1098.5; -456.6; 2350.7; 2736.2; -315.1; 1107.9; 1161.5; -315.1; 2505.3; 2799.2
294.0; 11.761; -397.7; 995.3; 1071.9; -397.7; 2390.3; 2727.6; -275.8; 1112.1; 1159.0; -275.8; 2537.9; 2814.7
297.0; 11.938; -346.4; 991.5; 1050.3; -346.4; 2419.7; 2717.9; -241.6; 1113.8; 1158.5; -241.6; 2557.9; 2826.1
300.0; 12.117; -308.0; 988.4; 1035.3; -308.0; 2436.7; 2707.7; -216.0; 1111.9; 1159.2; -216.0; 2563.5; 2831.5
303.0; 12.299; -285.1; 987.4; 1027.7; -285.1; 2442.1; 2696.9; -200.7; 1104.9; 1160.7; -200.7; 2550.8; 2829.9
306.0; 12.484; -273.8; 990.2; 1027.3; -273.8; 2438.8; 2684.0; -193.2; 1089.8; 1164.5; -193.2; 2511.2; 2821.2
309.0; 12.674; -22.4; 943.8; 975.6; -22.4; 2394.4; 2624.7; -25.6; 1114.8; 1218.7; -25.6; 2503.2; 2867.7
312.0; 12.867; -22.4; 879.0; 906.9; -22.4; 2329.1; 2545.5; 559.6; 1171.4; 1298.2; 559.6; 2530.3; 2936.8
315.0; 13.063; -22.4; 879.3; 907.2; -22.4; 2325.9; 2541.4; 575.7; 1168.5; 1302.6; 575.7; 2515.8; 2936.8
318.0; 13.261; -22.4; 879.7; 907.2; -22.4; 2325.6; 2540.8; 579.2; 1167.8; 1303.6; 579.2; 2512.1; 2937.2
321.0; 13.460; -22.4; 879.6; 907.4; -22.4; 2325.0; 2543.2; 570.6; 1169.8; 1301.5; 570.6; 2519.0; 2937.4
324.0; 13.659; -22.4; 877.3; 908.8; -22.4; 2316.4; 2548.2; 546.1; 1176.1; 1296.7; 546.1; 2538.1; 2936.2
327.0; 13.857; -22.4; 866.8; 915.6; -22.4; 2272.1; 2554.5; 494.2; 1192.1; 1290.5; 494.2; 2573.6; 2929.3
330.0; 14.052; -22.4; 823.7; 945.7; -22.4; 2083.9; 2549.4; 394.2; 1233.8; 1295.2; 394.2; 2613.7; 2898.9
333.0; 14.242; -22.4; 640.3; 1075.1; -22.4; 1274.5; 2233.6; 1161.7; 1128.3; 1619.5; 1161.7; 1836.3; 2778.0
336.0; 14.420; -22.4; 303.8; 1370.2; -22.4; 376.4; 1710.3; 2132.8; 352.5; 2161.8; 2132.8; 400.2; 2501.9
339.0; 14.587; -22.4; 4.3; 1512.8; -22.4; 4.3; 1528.9; 2364.0; 29.5; 2364.2; 2364.0; 29.7; 2380.3
342.0; 14.744; -22.4; -448.7; 1745.4; -22.4; -353.2; 1371.4; 2135.8; -413.1; 2540.0; 2135.8; -360.8; 2166.0
345.0; 14.897; -258.2; -1136.8; 2313.6; -258.2; -715.4; 1444.4; -182.5; -1091.0; 2460.9; -182.5; -743.6; 1591.7
348.0; 15.055; -1012.9; -1799.3; 2658.1; -1012.9; -968.5; 1401.4; -685.9; -1746.7; 2485.6; -685.9; -924.4; 1228.8
351.0; 15.220; -665.7; -2164.4; 2693.6; -665.7; -1006.6; 1206.8; -454.5; -2178.3; 2666.9; -454.5; -1035.3; 1180.0
354.0; 15.389; -472.3; -2329.6; 2700.7; -472.3; -1002.4; 1108.1; -325.5; -2394.3; 2754.9; -325.5; -1082.8; 1162.4
357.0; 15.564; -378.8; -2391.7; 2698.2; -378.8; -992.4; 1062.2; -263.2; -2493.4; 2791.4; -263.2; -1102.0; 1155.4
360.0; 15.743; -333.0; -2414.4; 2692.6; -333.0; -985.5; 1040.2; -232.7; -2533.8; 2804.5; -232.7; -1107.3; 1152.2
363.0; 15.926; -307.3; -2422.7; 2685.2; -307.3; -981.6; 1028.6; -215.5; -2544.7; 2807.5; -215.5; -1105.8; 1150.9
366.0; 16.114; -290.8; -2424.5; 2676.7; -290.8; -980.0; 1022.2; -204.6; -2538.8; 2805.4; -204.6; -1100.2; 1151.0
369.0; 16.307; -280.5; -2422.1; 2666.9; -280.5; -980.4; 1019.8; -197.6; -2518.4; 2799.6; -197.6; -1090.8; 1152.4
372.0; 16.506; -274.5; -2415.8; 2654.8; -274.5; -983.9; 1021.5; -193.7; -2477.6; 2789.4; -193.7; -1075.2; 1156.1
375.0; 16.711; -31.9; -2374.1; 2600.1; -31.9; -937.3; 969.2; -31.9; -2479.4; 2836.9; -31.9; -1100.3; 1206.0
378.0; 16.919; -22.4; -2316.9; 2530.8; -22.4; -875.2; 902.4; 496.0; -2525.4; 2903.7; 496.0; -1158.6; 1275.4
